obs_id,train_id,median_house_value,population,latitude,longitude,total_units,vacant_units,median_rooms,mean_household_size_owners,mean_household_size_renters,built_2005_or_later,built_2000_to_2004,built_1990s,built_1980s,built_1970s,built_1960s,built_1950s,built_1940s,built_1939_or_earlier,bedrooms_0,bedrooms_1,bedrooms_2,bedrooms_3,bedrooms_4,bedrooms_5_or_more,owners,renters,median_household_income,mean_household_income
id_001497,valid,466400,2899,34.112108,-118.238927,855,16,4.4,4.11,3.55,0,0,5.3,6.2,6.2,2.7,5.6,19.1,55,0.9,28.3,37,24,7.7,2.1,33.8,66.2,48098,63404
id_001498,test,NA,2471,34.106602,-118.235106,721,87,4.1,4.59,3.32,0,0,4.4,13.3,6.2,9.7,17.2,16.1,33,7.4,22.5,44.2,19,4.4,2.5,31.7,68.3,49808,56945
id_001499,test,NA,3235,34.115718,-118.25836,1328,25,4,2.27,2.23,0,0,0,4,7.1,5.8,3.3,15.7,64.1,2.4,34.7,43.2,14.6,1.1,4,49.3,50.7,63523,71104
id_001500,train,571900,3254,34.112181,-118.253584,1242,120,4.1,2.29,3.18,0,0,0,5.2,1.5,15.2,31.3,12.2,34.5,2.1,31.1,51,13.7,0,2.1,35,65,50972,65108
id_001501,test,NA,3132,34.102623,-118.246241,957,73,4.2,4.26,3.44,1.5,0.5,7.1,0.7,7.6,14.8,14,12.2,41.5,6.9,20.9,44.3,25.2,2.7,0,34.2,65.8,46346,53616
id_001502,valid,663800,3216,34.101868,-118.257012,1601,36,4.4,2.05,2.3,0.5,0.4,8.6,8,4,6.8,15.4,15,41.3,2.2,24,52.3,14.9,3.5,3,40.1,59.9,75175,92345
id_001503,train,581900,4076,34.130288,-118.268666,1847,86,3.5,3.53,2.24,0.3,0,0.8,4.6,17.5,17.2,15.4,16.7,27.5,14.8,36.4,28.2,16.5,3.2,0.9,20.4,79.6,47363,64293
id_001504,train,485900,3270,34.112038,-118.273657,2026,100,3.3,2.07,1.57,2.3,0,4.7,8.6,21.5,6.2,19.9,19.5,17.4,7.7,55.4,32.3,4.5,0,0,16.1,83.9,67935,77752
id_001505,train,644800,3536,34.120933,-118.263798,1496,108,4.4,2.52,2.4,0,0,0.7,1.1,3.5,6.5,12.4,14,61.7,5.9,13.4,60.6,14.8,5.3,0,48.9,51.1,62857,74971
id_001506,train,598700,2743,34.104917,-118.288536,1534,13,3.7,2.79,1.87,0,0,2.9,7.5,10.4,15.2,11,16.2,36.8,5.3,32.5,46.2,14.2,1.3,0.5,17.4,82.6,66367,87528
id_001507,train,523300,3096,34.110948,-118.28859,2022,394,3.3,1.87,1.58,1.6,0.4,0.3,6.5,15.6,21.9,12.5,6.2,35,10.1,53.7,27,5.4,1.2,2.7,26,74,67500,101752
id_001508,train,854200,3293,34.103581,-118.296539,2072,195,2.9,2.41,1.63,0,0,5.8,12.5,10.4,14,7.7,15.6,33.9,22.6,50.8,18.4,7.6,0.5,0,5.1,94.9,34688,44579
id_001509,train,964600,2718,34.109581,-118.295569,1304,66,4.8,2.47,1.69,0,0,0,5.6,0.5,0,8.1,24.8,61,0,35.6,21,24.1,14.3,5,49.5,50.5,95921,126700
id_001510,train,722400,4452,34.108019,-118.321835,2941,161,3,1.69,1.53,0.5,0,4.7,8.7,10,14,16.5,9.7,35.9,15.1,49.2,23.7,7.3,3.7,1.1,16.3,83.7,50357,72663
id_001511,train,912400,3942,34.131151,-118.339738,2672,460,3.8,1.83,1.71,0,0,4.5,15.8,34.7,11.8,10,8,15.4,12,30.6,29.7,17.1,9.6,1,48.2,51.8,80000,119463
id_001512,train,882000,2227,34.109319,-118.340119,1615,177,4.3,2.01,1.42,0,6.7,1.8,8.4,11.7,23.3,7.7,8.4,32,15.4,26.3,37.2,10.5,8.6,2,41.5,58.5,74333,137838
id_001513,valid,715400,4021,34.098088,-118.358954,2527,316,3.5,1.98,1.57,1.4,1,2.6,8,12,22.2,20.6,6.8,25.5,8.2,46.9,29.2,8.7,4.7,2.3,28.8,71.2,53602,75580
id_001514,valid,643600,4971,34.096094,-118.349198,3168,67,3.2,1.34,1.65,1,2.1,8.8,11.1,13.8,23.6,20.4,4.6,14.6,6.8,50.7,39,2.4,0,1,5.2,94.8,53264,59619
id_001515,valid,528600,2164,34.102513,-118.347571,1620,239,2.8,1.27,1.49,0,0,3.2,22.8,18.9,32.6,16.1,0.9,5.5,16.3,55.2,28.5,0,0,0,26.6,73.4,46680,67548
id_001516,train,727100,2304,34.10065,-118.350927,1563,96,2.9,1.93,1.72,0,0,7,26.2,22.1,23.3,3.3,3.4,14.8,14.5,51.8,25.5,7.6,0.6,0,19.3,80.7,39804,65065
id_001517,valid,740200,4481,34.09971,-118.342347,3138,354,2.4,2.21,1.53,1.5,0,4.7,12.4,14.4,19.1,14.3,4.5,29.1,33.8,40.1,22.2,3.9,0,0,4.5,95.5,34917,45822
id_001518,train,378600,4758,34.10372,-118.314203,2700,461,2.8,1.61,1.87,2,2.8,3.4,5.3,15.1,15.6,18,8.9,29,24,52.6,21.9,0.4,0.6,0.5,2,98,29989,42679
id_001519,train,479400,3728,34.099964,-118.304042,1700,90,2.9,2.68,2.39,0,0,3.8,8.2,11.6,13.1,12.4,7.8,43.2,18.6,53.3,22.8,3.6,0,1.6,7.5,92.5,20644,32011
id_001520,train,576100,3379,34.097923,-118.333412,1890,268,2.7,2.47,1.67,7.6,15.8,5.7,7.4,3.1,10.6,3.9,6.4,39.6,28.7,48.9,20.1,1.9,0,0.4,7,93,26683,45376
id_001521,train,697100,2594,34.093996,-118.324564,1478,120,2.3,3.24,1.83,0,0,18.5,8.9,13.7,15.1,16.4,0.9,26.5,38.8,45.5,14.2,0.5,0.5,0.5,3,97,23214,36780
id_001522,valid,475000,2784,34.093457,-118.330531,1448,108,2.9,3.74,1.91,0,0,0,7.6,16.7,20.3,16,1.9,37.4,30.2,35,31.3,3.5,0,0,11.6,88.4,31875,40285
id_001523,train,490900,4742,34.093294,-118.312689,1561,101,3,2.93,3.04,0,1.2,3.3,11.9,10.6,18.7,22.5,8.6,23.3,20.6,51.3,21.1,4,3.1,0,6.2,93.8,38220,42319
id_001524,test,NA,3960,34.093518,-118.31917,1716,115,3,3.37,2.25,2.2,0.5,7.6,11.9,15.2,12.2,11.8,8.4,30.2,19.8,51.8,19.6,7.4,1,0.4,8.2,91.8,30129,44162
id_001525,train,467300,3228,34.100743,-118.320013,1730,329,2.8,2.24,2.26,9.4,2.9,11,9.1,16.6,14.7,6.8,6.2,23.4,22.1,54.8,16.1,3.6,3.5,0,9.1,90.9,37732,54243
id_001526,valid,541700,3338,34.096432,-118.303825,1177,71,2.9,1.5,2.32,1,0,0,12.8,20.3,5.4,9.3,2.8,48.3,22.3,49.6,24.4,3.7,0,0,2.7,97.3,21903,39685
id_001527,train,481100,4135,34.093061,-118.304383,1607,71,3.2,3.38,2.38,2.7,0,6.1,8.1,11,20.6,14.4,8.3,28.8,11.4,57,18.5,8.6,4.5,0,9.6,90.4,32319,41782
id_001528,valid,380500,4591,34.09812,-118.297116,1775,139,2.9,4.12,2.19,0,1.4,1.9,6.7,8.6,13.1,10.2,11,47.1,25.3,41.9,25.8,4.1,2.5,0.5,6.3,93.7,27598,42158
id_001529,train,656300,2922,34.093634,-118.294046,1322,141,2.7,1.93,2.06,0,0,2.6,1.8,16.8,25.7,4.1,8.2,40.8,37.2,40.2,16.5,3.6,2.3,0.3,8.4,91.6,28359,33853
id_001530,valid,757000,2124,34.09317,-118.298026,901,56,3.2,2.23,2.35,0,0,3.7,8.2,3.1,18.4,15,0.9,50.7,12.2,49.5,20.1,12.7,5.5,0,18,82,33287,55121
id_001531,test,NA,2327,34.092264,-118.287107,1008,33,3.4,2.2,2.63,0,0,13.7,6.2,8.4,23.3,0.8,17.8,29.9,19.3,42.1,29.4,5.4,3.9,0,7.1,92.9,37528,47714
id_001532,train,665300,2422,34.095058,-118.287983,1104,183,3.1,3.06,2.52,0,0,0,11.2,10.1,21.2,8.7,7.4,41.4,19.7,54.9,15.4,5.8,4.3,0,6.8,93.2,46332,54451
id_001533,train,520800,5092,34.088553,-118.288203,1812,90,2.9,3.34,2.76,1.8,3.8,6.4,4.6,16.2,13,10.5,13,30.7,26.2,52.9,15,3.9,1.7,0.3,3.6,96.4,31818,37161
id_001534,train,577400,3365,34.085123,-118.288046,1216,25,3.1,3.13,3.01,3.5,0,0,17,10.9,15.5,10.5,9.5,33.1,16.4,48.1,29.6,5.5,0.3,0,5.6,94.4,35399,43108
id_001535,valid,525300,5551,34.08774,-118.297987,1821,157,3.3,3.25,3.32,0,0.4,2.5,17.4,6.9,17.8,18.1,5.3,31.5,15.8,38.8,31.9,10,3.5,0,14.1,85.9,37159,47796
id_001536,test,NA,4502,34.086621,-118.305878,1536,136,3.6,3.2,3.23,0,0,10.7,6.6,11.1,11.7,15.2,6.7,38,7.7,44.9,36,7.7,3.6,0.1,17.5,82.5,39219,53439
id_001537,train,500000,2789,34.088633,-118.30237,1007,68,3.1,3.63,2.55,0,0,1.4,15.1,10.4,20.8,21.5,6.7,24.1,8.5,52.6,32.3,3.2,2.4,1,8.1,91.9,33323,41294
id_001538,train,458800,3231,34.084968,-118.312361,1386,85,2.8,2.37,2.32,0,0,0,14.6,10.8,6.8,10.7,28.2,29,31.1,47.4,18.8,2.7,0,0,7.8,92.2,24940,34857
id_001539,train,591200,3770,34.088956,-118.311921,1421,61,3.1,3.24,3.29,0.6,0,1.3,21.4,12.9,14.7,13.9,12.3,22.9,20.3,42.6,29.7,6,0,1.4,7.4,92.6,34450,39235
id_001540,train,537500,3498,34.08883,-118.326313,1425,84,3.1,2.78,2.75,4.3,0.4,3.6,12.4,23.2,9.6,18,4.3,24.3,15.4,52.9,25.9,5.8,0,0,6,94,30467,42452
id_001541,train,566700,2647,34.085457,-118.326823,1303,126,3,2.26,2.2,4.8,2.3,3.5,10.3,18.5,20.3,16.5,9.5,14.3,14.4,52.7,29.5,3.3,0,0,4.6,95.4,32865,42500
id_001542,train,600000,3355,34.093023,-118.338342,1935,13,3.2,2.74,1.98,2.8,0.3,11.5,28,22.9,12.3,2.8,2.6,16.8,7.3,49.3,39.6,2.4,1.4,0,2.8,97.2,52067,60172
id_001543,train,807000,2867,34.083803,-118.339431,1576,56,4.3,2.18,2.18,0,0,0.5,8.9,11.3,7.8,8.1,6.3,57,5.8,35.9,33.2,14.9,9.7,0.5,42.6,57.4,66714,174044
id_001544,valid,753300,2466,34.085307,-118.347907,1278,158,3.2,2.2,1.51,0,1.3,6.1,4.8,10.8,8.8,11.5,7.3,49.5,15.7,40.1,37.6,5.9,0,0.6,15.3,84.7,50000,67658
id_001545,valid,782400,2735,34.083639,-118.35488,1497,109,4.6,2.12,1.61,0,0,1.9,2.5,5,5.8,5.2,14,65.7,4.9,23.4,52.2,14.2,4.2,1.1,32.3,67.7,84359,120010
id_001546,train,845300,2799,34.080017,-118.327629,1682,105,3.4,2.3,1.45,4.2,3.6,6.8,1.5,9.5,3.9,8,9,53.5,12.4,40.1,23.2,14,6.4,3.8,36.1,63.9,70472,98568
id_001547,valid,840600,3628,34.080053,-118.31729,1799,81,3.2,2.13,2.02,0.7,1.4,0.8,5.7,8,3.4,14.6,19.1,46.2,18.6,33.2,26.5,18.8,1.4,1.5,30,70,55099,75324
id_001548,train,600000,3637,34.079854,-118.311482,1438,34,3.2,3.74,2.67,0,1,4.5,4.7,10.6,25.7,15.3,20.1,17.9,4.5,38.5,41.8,12.7,2.3,0.2,14.8,85.2,44432,52426
id_001549,test,NA,3670,34.08021,-118.306472,1286,25,3.6,3.24,3.03,2.3,2.2,19.1,12.1,7.5,16.3,9.9,5.1,25.5,7.6,27.4,39.7,20.1,3.9,1.3,22,78,35680,48976
id_001550,train,593800,5067,34.080354,-118.302495,1717,146,2.7,4.12,3.31,2.6,0,6.3,6.2,11.5,15,18.8,7.3,32.3,20.3,37.6,32,2.7,6.8,0.6,8.4,91.6,31639,42641
id_001551,train,490900,4389,34.080832,-118.29654,1558,142,2.9,4.91,2.89,3.7,2.6,5,12.6,11,5.8,16.4,15,27.9,16.5,35.2,32.3,6.9,4.7,4.4,14.5,85.5,33077,42882
id_001552,train,697900,3868,34.07772,-118.295953,1372,84,2.3,3.76,2.71,0,0,5.6,14.9,11.2,9.5,28.2,6.5,24.2,25.4,49.6,20.9,3.8,0,0.4,2.3,97.7,36075,47756
id_001553,valid,490600,3513,34.0804,-118.287902,1162,80,3.2,2.77,2.62,0.5,2.3,5.3,18.6,12.5,8.9,20.1,11.3,20.6,13.8,26.6,44.4,14.5,0.8,0,10.3,89.7,26413,37680
id_001554,train,953100,2461,34.084437,-118.363556,1363,126,3.8,2.12,1.73,3.1,0,0,8.6,7.1,15.6,15.6,20.7,29.3,6.3,40.1,37.3,16.4,0,0,13.8,86.2,71550,83544
id_001555,train,955400,3335,34.085191,-118.371978,2242,207,3.7,2.27,1.55,2.7,7.9,5.2,6.1,18.1,13.9,10.8,4.5,30.7,6.1,41.1,46.6,0.8,3.9,1.5,17,83,78025,123382
id_001556,valid,905100,4717,34.102045,-118.267886,2196,90,5.3,2.45,1.81,0.5,0.5,2,8.2,5.2,11.3,18.8,11.2,42.3,3.3,18.2,34.1,34.5,8.3,1.5,60.4,39.6,99792,144934
id_001557,train,757700,2834,34.108484,-118.277916,1709,78,4.2,1.83,1.78,0.9,0.8,0,7,17.4,10.8,17.1,11.7,34.2,7.4,31.7,37.4,14.6,8.1,0.8,18.1,81.9,65708,93790
id_001558,valid,849700,3185,34.102899,-118.279093,1583,151,5.1,2.19,2.23,0,0,5.2,2.2,6.2,10.6,25.6,7.5,42.7,0.9,16.6,37.3,35.7,7.3,2.3,57.3,42.7,130708,142299
id_001559,valid,604500,3203,34.099561,-118.283792,1646,79,3.8,2.59,1.85,0,3.3,4.1,5,3,3.2,7.8,10.6,63,9.7,34.9,35.2,12.5,4.8,2.9,27.1,72.9,54363,71015
id_001560,test,NA,4395,34.091496,-118.274914,2448,142,4.5,2.24,1.61,2.9,0.6,1.4,2.7,3.8,12.3,11.4,12.7,52.3,6.6,30.5,37.8,21.7,3.4,0,38.8,61.2,65714,90208
id_001561,train,727500,4971,34.087918,-118.264996,2416,118,4.8,2.59,1.95,0,0,6.9,11.4,4.8,12.9,9.3,10,44.6,2.1,20.7,35.9,31.5,7.3,2.5,54,46,73750,109590
id_001562,valid,628200,3340,34.080808,-118.265822,1194,31,4.4,2.83,3.01,1.2,0,9.2,1.3,6.1,2.9,3.7,9.2,66.3,7.8,23,38,25.9,1.8,3.5,31.6,68.4,63813,70401
id_001563,test,NA,4328,34.07484,-118.269156,1394,60,3.3,3,3.18,0.9,0,0.9,14.8,8.9,8.1,6,5.7,54.7,20.2,37.7,23.7,14.3,3.9,0.2,12.5,87.5,31250,41589
id_001564,train,431000,2304,34.074411,-118.26326,935,122,3.3,3.95,2.75,1.3,3.9,1.9,14.2,7.6,5,1.6,7.9,56.6,20.7,27.6,40.6,2.5,6.4,2.1,11.9,88.1,36556,50285
id_001565,train,425900,2881,34.075196,-118.276399,999,26,3.9,3.07,3.01,0,2.4,5.6,1.5,13.4,12.7,12.6,4.4,47.3,6.7,35.1,32.8,18.3,5.9,1.1,22.5,77.5,38818,53341
id_001566,test,NA,2603,34.081633,-118.27696,1250,137,3.5,2.55,2.07,0,3.2,1,10.3,9.1,11,18.2,14.8,32.2,12.4,40,30.2,13.3,3.2,1,26.2,73.8,60166,62380
id_001567,train,509700,2643,34.078266,-118.272794,1172,48,3.9,2.34,2.25,0,0,0,7.3,0,2.2,11.3,5.3,73.9,13.7,40.8,32.9,12.5,0,0,20.4,79.6,46313,57276
id_001568,valid,653800,1905,34.086662,-118.279016,1096,72,3.7,2.47,1.87,0,0,0,5.8,11.8,11.7,4.8,15.8,50.1,9.9,42.6,29.9,11.2,4.4,2,17.2,82.8,52553,71445
id_001569,valid,498800,2216,34.081011,-118.282446,1047,23,3.7,3.59,2.51,3.2,0,2.9,15.8,13.1,5.3,9.7,3.4,46.5,9.6,41.1,27.1,11,7.4,3.8,7.7,92.3,51250,70506
id_001570,train,384700,3757,34.090142,-118.23396,1227,70,4.5,3.47,3.62,0,1.3,4.9,4.7,8.3,14.9,9.7,21.3,34.9,0.7,11.9,54.7,22.2,9.8,0.7,41.4,58.6,44560,53335
id_001571,train,573900,3909,34.080367,-118.252583,1826,94,3.9,2.53,2.25,2.1,2.9,0.5,6.3,7.1,10.1,6.1,11.5,53.3,7.3,38.4,30.8,19.3,1.9,2.3,26.8,73.2,51023,65835
id_001572,test,NA,3704,34.091526,-118.250914,1800,126,4.7,2.29,2.39,0,2.3,4.1,3.1,6.9,10.4,6.9,8.4,57.9,4.3,23.6,43.5,22.3,5.1,1.2,44.6,55.4,51386,73813
id_001573,test,NA,3509,34.082814,-118.257094,1383,156,4,3.35,2.75,0,0,8.2,5.4,2.3,4.6,6.3,11.4,61.8,11.6,29.8,35.9,15.1,5.3,2.2,33.3,66.7,59776,69582
id_001574,valid,657400,3889,34.073239,-118.257045,1713,281,3.7,2.79,2.72,0,0,0,5.7,3.6,7.5,9.3,14.1,59.8,15.4,36.3,33.3,12.4,1.6,1,14.1,85.9,41548,58926
id_001575,test,NA,2376,34.069158,-118.252085,947,97,4,2.06,2.81,1.3,2.3,9.7,1.2,14.6,3.1,3.1,9.5,55.3,4.3,42.6,27.2,20.2,5.2,0.5,18.2,81.8,44423,55458
id_001576,valid,473900,5103,34.068485,-118.246567,1984,240,3.6,3.61,3.14,1.1,4.6,6.9,20.5,15.3,11.8,8.9,7.2,23.7,14.3,23.8,41.3,17.3,3.3,0,17.9,82.1,36206,44921
id_001577,test,NA,5066,34.080437,-118.217284,1597,184,3.7,2.96,3.45,28.2,8.1,1.2,4.6,4.3,5.8,10.5,13.5,23.9,20.7,17.8,41.6,17.2,2.7,0,23.9,76.1,28869,41446
id_001578,train,336000,2710,34.080181,-118.196554,807,65,4.9,4.25,3.87,0,0,16.6,14,2.5,9.9,6.7,1,49.3,2.5,20.8,20.8,46.7,4.8,4.3,50.1,49.9,38879,48742
id_001579,train,348000,4086,34.071027,-118.202105,1079,113,3.7,4.5,3.51,7.6,9.4,3.2,5.7,3,17.4,14.5,16.3,23,17.1,19.1,38.4,16.9,4.3,4.4,24.5,75.5,23605,39549
id_001580,valid,315000,4089,34.076202,-118.212017,1239,87,3.6,4.63,3.75,0.6,0.9,8.1,8.4,1,13.6,14.7,11.6,41.2,30.7,17.8,31.9,16.9,0.2,2.4,12.6,87.4,32404,43311
id_001581,train,339400,3031,34.080253,-118.204025,912,95,4.2,2.72,3.11,0.8,0.8,0.5,0.4,10.1,15,26.6,8.7,37.1,11.6,22.4,41.9,18.4,4.1,1.6,36.5,63.5,33266,46213
id_001582,valid,443600,3848,34.08894,-118.203798,1247,88,4.9,3.29,3.78,2.2,0,7.2,4.5,7.1,10.6,16.6,8.7,43.1,1.5,8.6,50.1,32.6,4.4,2.7,63.6,36.4,53359,73719
id_001583,valid,330900,4668,34.088589,-118.209782,1423,47,4.2,3.26,3.58,0,0,6.1,8.4,17.9,4.4,8.9,16.2,38.1,9.6,20.2,43.2,21.4,2.4,3.2,31.4,68.6,30190,38132
id_001584,valid,337000,3411,34.069278,-118.218758,1016,73,3.8,4.25,3.24,0,0,5.2,3.7,14.4,11.6,9.9,9.1,46.1,12.3,22.9,37.3,17.6,8.2,1.7,26.2,73.8,29757,46614
id_001585,test,NA,5631,34.070386,-118.21041,1638,37,4.1,3.87,3.61,0,0.5,0,11.2,7.1,11,7.2,11.2,51.8,4.8,26.7,40.3,23.6,3.5,1.2,27.1,72.9,37336,44803
id_001586,train,264100,2683,34.065636,-118.211625,834,29,3.4,4.29,3.27,4.1,0,0,6.1,5.2,20.1,12.1,8.3,44.1,25.9,27.1,30.5,11.6,4.9,0,18.5,81.5,24840,39999
id_001587,valid,393100,2574,34.094041,-118.172698,742,49,5.2,3.68,3.14,1.6,0.5,0.3,7.5,5.4,8.8,9.8,22.2,43.8,1.6,14.8,34.8,36.4,11.9,0.5,57.1,42.9,43375,54504
id_001588,train,396000,4097,34.094386,-118.163752,1273,68,4.3,4.47,2.93,3.8,0,0.6,11.9,13.3,16.7,10.3,27.7,15.8,4,19.8,47.8,18.2,9.8,0.4,41.8,58.2,42820,60795
id_001589,test,NA,2519,34.088746,-118.178233,758,57,4.1,4.06,3.76,0,0.7,6.1,6.6,8.2,20.6,10.3,6.1,41.6,5.3,24,47.1,8.3,11.1,4.2,28.7,71.3,37530,41383
id_001590,train,375900,3442,34.087627,-118.188278,1053,129,4.5,3.2,3.8,0.9,0.8,5.8,12.2,10.6,8.9,6.6,21.7,32.5,1.3,19.4,45.8,19.8,11.5,2.3,43,57,35588,50243
id_001591,test,NA,3732,34.098109,-118.184136,2083,82,4.3,1.91,2.03,1.5,2.1,5.9,69.7,10.9,2.1,3.3,2.8,1.7,1.8,13.4,66,15.8,1.4,1.5,71,29,71875,85687
id_001592,valid,340000,4803,34.081935,-118.18348400000001,1451,51,4.9,3.3,3.89,0,5.7,33.3,8.4,9,2.3,6.5,7.9,27.1,2.9,12.1,38.1,24.5,21.1,1.3,51.9,48.1,41964,56897
id_001593,train,377900,4311,34.067816,-118.186881,1459,68,5,3.49,3.68,0,0,7.6,10.5,3.5,6.1,26.1,36.3,9.9,2.7,17.5,32.6,35.4,6.8,4.9,63.3,36.7,44095,60644
id_001594,train,370600,5306,34.086458,-118.165128,1600,59,4.7,3.44,3.66,0.8,0,1.7,7.6,2.8,13.5,16,13.9,43.7,2.5,21.7,48.4,25.8,1.6,0,42.4,57.6,51718,57423
id_001595,test,NA,3323,34.085006,-118.173791,992,112,4.1,4.92,3.53,0,0,10.4,11.3,13.9,10.8,11.2,23,19.5,3.3,22.7,46.7,19.9,7.1,0.4,26.9,73.1,38203,44641
id_001596,test,NA,2428,34.080911,-118.173908,671,55,4.9,3.86,3.54,0,3.3,0,2.8,17.1,24.6,20.9,9.4,21.9,3.4,14.2,37.4,38.5,6.6,0,64.9,35.1,44944,59699
id_001597,train,337900,2288,34.072679,-118.177168,709,41,5.1,3.81,3.8,2.4,0,2.1,4.7,10,20.9,16.4,15.2,28.3,2,12,28.3,46.8,10.9,0,63.6,36.4,48182,63931
id_001598,train,350700,2840,34.078518,-118.169028,844,48,4.8,4.22,3.01,0,2.4,1.4,6.3,7.5,7.5,51.5,15.5,7.9,0,16.9,37,36.8,5.3,3.9,54.6,45.4,56250,64768
id_001599,valid,365100,5093,34.068511,-118.17092,1467,99,4.5,3.26,3.18,0,0,7.2,22.6,10.2,17.7,16.4,4.6,21.3,7.6,13.1,49.8,20.7,8.1,0.7,45.4,54.6,53235,62695
id_001600,test,NA,4839,34.059059,-118.196033,1182,40,4.2,4.15,4.04,1.9,3.3,17.4,5,8.7,6.8,8.4,26.2,22.3,1.3,17,48.3,23.3,7.2,3,16.3,83.7,26527,33770
id_001601,test,NA,4844,34.052512,-118.196801,1327,105,4.2,4.31,3.85,0.7,1.4,2.9,12.9,3.5,10.6,7.8,22.5,37.6,8.7,29,32.9,24.7,4,0.7,21.9,78.1,39393,44549
id_001602,train,312500,2607,34.058678,-118.20776,523,96,3.6,3.98,3.26,3.8,0,5.9,7.6,15.5,15.9,1,7.3,43,6.3,42.1,36.7,6.3,8.6,0,10.8,89.2,38924,40889
id_001603,train,446300,3064,34.051747,-118.218569,1074,141,4,4.31,3.3,0.7,0.6,4.4,13.5,7.9,12.4,17.7,11.2,31.7,13.2,28.3,31.4,18.6,5.1,3.4,12.9,87.1,40160,52908
id_001604,valid,283900,5394,34.051117,-118.209188,1490,135,3.8,3.08,3.42,0.6,0,3.7,12.1,13.4,7.5,5.8,11.2,45.6,10.9,31.5,32.2,16.9,6.8,1.7,20.9,79.1,26821,37750
id_001605,valid,400500,3259,34.049965,-118.201128,878,7,4.1,4.44,3.44,0.8,0,0,11.7,2.7,9.7,2.6,5.8,66.6,0,30.4,39.1,19,9.7,1.8,33.6,66.4,33021,42192
id_001606,train,307900,4001,34.047225,-118.203342,1163,36,4.1,4.58,4.62,3.3,4.5,0,0,8.5,6.7,13.6,11.3,52.1,5.8,27.9,38.3,16.7,6.4,5,18.8,81.2,33101,42944
id_001607,train,303700,4589,34.044932,-118.195557,1190,138,4.8,4.79,4.08,0,0,4.7,2.2,5.5,12.5,17,20.9,37.2,5.2,13.3,34.7,26,15.8,5,39.9,60.1,43819,49134
id_001608,train,322700,2944,34.033497,-118.194605,770,49,4.3,3.77,3.82,0,4,0,8.8,5.1,4.8,16.8,19.1,41.4,0,20.9,48.7,21.6,8.8,0,36.9,63.1,38825,47843
id_001609,train,358200,3078,34.037206,-118.199538,851,86,4.3,4.78,3.91,6.3,1.4,3.3,11,9.8,6.3,8.3,23,30.4,2.7,20.9,42.5,20.7,9.6,3.5,26.4,73.6,38848,48678
id_001610,train,360100,2650,34.033804,-118.201136,750,72,4.7,4.46,3.54,0,4.5,0.8,3.5,10,16.9,21.7,7.1,35.5,3.9,27.2,20.8,40,6.9,1.2,35.8,64.2,45909,57962
id_001611,train,281600,3303,34.043688,-118.205342,946,53,3.5,4.96,3.14,0.4,1.9,5.7,4.1,6.3,11.8,9.6,25.8,34.2,17.1,38.9,27.2,13.8,3,0,15.5,84.5,26295,34051
id_001612,train,332700,4787,34.038858,-118.20798,1333,70,3.9,4.13,3.39,0,0.6,0.2,5,15.1,14.3,6.2,7.6,51.1,4.1,34.7,34.7,18.3,5.7,2.6,30.8,69.2,26953,38674
id_001613,train,410000,2363,34.046126,-118.214798,623,49,3.9,3.82,3.91,7.1,0,0,6.3,1.1,10.4,2.4,17.5,55.2,16.4,17.3,46.2,19.9,0,0.2,14.3,85.7,26944,40698
id_001614,train,557700,3138,34.044962,-118.2113,946,39,3.8,4.43,3.9,1,2.6,2,9.1,3.8,4.3,1.4,24.1,51.7,16,32.8,31.1,10.6,3.8,5.8,11,89,28608,34801
id_001615,valid,386400,4101,34.037333,-118.216021,1097,106,4,5.25,4.16,0.8,4,2,2.4,10.6,19,18.1,4.6,38.5,21.6,24.2,20.1,20.1,9.6,4.5,36.3,63.7,37277,51354
id_001616,valid,271100,4972,34.031284,-118.211424,1225,109,4,3.97,4.02,0,0,0,6.8,12.2,24.2,14.4,13.1,29.4,15.9,15.7,34.6,25.8,7.2,0.8,36.6,63.4,29066,41339
id_001617,valid,369400,4478,34.028748,-118.203117,1177,106,4.6,3.75,4.22,3.1,0,2.2,3.3,11.2,11.8,11.4,14.1,42.8,7.2,16.4,41.9,22.9,9.9,1.8,37.6,62.4,36698,41910
id_001618,train,361300,2274,34.023682,-118.205988,496,48,4.3,5.33,4.16,2.2,4.2,7.9,15.9,9.7,10.5,13.7,5.8,30,6.3,21.2,23.6,34.9,12.5,1.6,48,52,45781,55110
id_001619,train,351600,3105,34.025153,-118.196011,741,0,4,3.88,4.01,0,0.9,0,12.6,6.7,16.2,25,14.8,23.8,24.3,15.2,43.2,10.3,4.5,2.6,27,73,37306,49628
id_001620,valid,360400,2598,34.019672,-118.197424,643,59,4.3,3.93,4.81,0,0,3,2,3.9,26.3,23.3,11.5,30,15.2,14.9,24,39.5,6.4,0,40.6,59.4,45000,48408
id_001621,train,430000,3618,34.021218,-118.209313,999,104,3.6,3.84,3.69,0,0.5,0,15.4,10.7,42.4,14.2,9.8,6.9,32.1,15.2,35.9,11.5,5.2,0,6.9,93.1,25450,31455
id_001622,train,386100,3127,34.068985,-118.231252,1071,110,3.4,3.41,3,0,0.7,4.2,4.7,15,25.7,14,12.9,22.8,16.7,28.1,41.9,7.1,4.5,1.7,9.6,90.4,16128,30548
